observed_ts,route_id,stop_id,stop_name,headway_sec,predicted_headway_sec,residual,online_model_score,baseline_zscore,baseline_ewma,baseline_threshold,label,incident_id,reason_labels
2026-02-05T12:50:00+00:00,F,F09N,Jay St - MetroTech,322.8,263.6803873267972,59.11961267320282,0.3631486291486292,0.1,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T12:50:00+00:00,F,F20N,Bergen St,760.0,525.3277259793383,234.6722740206617,1.0,0.6324111762696293,0.43287381177409684,0.4538506760728983,1,brooklyn-merge-bunching,"[""station baseline deviation"", ""rolling z-score jump"", ""service alert context""]"
2026-02-05T12:55:00+00:00,7,705N,74 St - Broadway,307.2,234.891600298968,72.30839970103199,0.41097835497835494,0.16666666666666666,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T12:55:00+00:00,7,726N,Queensboro Plaza,283.6,183.84744309801533,99.75255690198469,0.3873593073593076,0.16666666666666713,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T12:55:00+00:00,A,A15N,125 St,307.2,307.8401407750655,-0.6401407750655039,0.11355311355311352,0.11722222222222171,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T12:55:00+00:00,A,A27N,59 St - Columbus Circle,271.8,146.04990116398346,125.75009883601655,0.38735930735930735,0.1666666666666669,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T12:55:00+00:00,F,F09N,Jay St - MetroTech,330.8,273.19921084267037,57.60078915732964,0.43754978354978363,0.16666666666666666,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T12:55:00+00:00,F,F20N,Bergen St,640.0,502.5548670706173,137.44513292938268,0.7652648027233662,0.19773553618040685,0.03509372602854717,0.0,1,brooklyn-merge-bunching,"[""station baseline deviation"", ""service alert context"", ""rolling z-score jump""]"
2026-02-05T13:00:00+00:00,7,705N,74 St - Broadway,267.2,309.9044228298059,-42.704422829805935,0.024969440852204858,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:00:00+00:00,7,726N,Queensboro Plaza,300.0,318.39369247074205,-18.393692470742053,0.5545266955266953,0.3033333333333336,0.0,0.0,0,queens-rain-cascade,"[""weather pressure"", ""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:00:00+00:00,A,A15N,125 St,267.2,345.0464997769061,-77.84649977690611,0.03609785919392949,0.0,0.0511662263716068,0.0,0,,"[""rolling z-score jump"", ""station baseline deviation""]"
2026-02-05T13:00:00+00:00,A,A27N,59 St - Columbus Circle,231.8,178.28144467652686,53.51855532347315,0.034007024828259354,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:00:00+00:00,F,F09N,Jay St - MetroTech,290.8,317.90604491359403,-27.10604491359402,0.025095238095238347,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:00:00+00:00,F,F20N,Bergen St,470.0,553.7534867277172,-83.75348672771725,0.6681469749762433,0.0,0.20062945002177973,0.0,1,brooklyn-merge-bunching,"[""station baseline deviation"", ""service alert context"", ""headway jump vs previous train""]"
2026-02-05T13:05:00+00:00,7,705N,74 St - Broadway,275.2,272.8961814376822,2.303818562317815,0.05904761904761905,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:05:00+00:00,7,726N,Queensboro Plaza,330.0,173.36653352656057,156.63346647343943,0.8595151515151513,0.475,0.13273445911385587,0.0,0,queens-rain-cascade,"[""station baseline deviation"", ""weather pressure"", ""rolling z-score jump""]"
2026-02-05T13:05:00+00:00,A,A15N,125 St,275.2,303.83138385444687,-28.63138385444688,0.017587492305427523,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:05:00+00:00,A,A27N,59 St - Columbus Circle,239.8,188.48321569668587,51.31678430331414,0.05092857142857147,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:05:00+00:00,F,F09N,Jay St - MetroTech,298.8,301.502343079674,-2.7023430796739945,0.05904761904761905,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:05:00+00:00,F,F20N,Bergen St,340.0,415.45975910307317,-75.45975910307317,0.025307527683101246,0.0,0.38520162989697426,0.0,0,brooklyn-merge-bunching,"[""rolling z-score jump"", ""service alert context"", ""headway jump vs previous train""]"
2026-02-05T13:10:00+00:00,7,705N,74 St - Broadway,283.2,276.65411529820295,6.545884701797036,0.1180952380952381,0.0,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:10:00+00:00,7,726N,Queensboro Plaza,420.0,380.9958932634602,39.004106736539825,1.0,1.0,0.6751662873128954,0.0,1,queens-rain-cascade,"[""station baseline deviation"", ""rolling z-score jump"", ""weather pressure""]"
2026-02-05T13:10:00+00:00,A,A15N,125 St,283.2,295.83035841593187,-12.63035841593188,0.009268151285105749,0.0,0.0,0.0,0,,[]
2026-02-05T13:10:00+00:00,A,A27N,59 St - Columbus Circle,247.8,185.5127477973349,62.287252202665115,0.10185714285714294,0.0,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:10:00+00:00,F,F09N,Jay St - MetroTech,306.8,108.78,198.02,0.35746785142945725,0.0,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:10:00+00:00,F,F20N,Bergen St,260.0,1.5585667057753826e+16,-1.5585667057753566e+16,0.44230999999999737,0.0,0.3472302667450316,0.0,0,brooklyn-merge-bunching,"[""station baseline deviation"", ""rolling z-score jump"", ""service alert context""]"
2026-02-05T13:15:00+00:00,7,705N,74 St - Broadway,291.2,83.93517059170601,207.26482940829396,0.310694780380854,0.03333333333333333,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:15:00+00:00,7,726N,Queensboro Plaza,560.0,99.13755606701139,460.86244393298864,1.0,1.0,0.8237772106677177,0.36248012718600947,1,queens-rain-cascade,"[""station baseline deviation"", ""rolling z-score jump"", ""weather pressure""]"
2026-02-05T13:15:00+00:00,A,A15N,125 St,291.2,94.15298159679993,197.04701840320007,0.20309774356105484,0.03333333333333333,0.0,0.0,0,,[]
2026-02-05T13:15:00+00:00,A,A27N,59 St - Columbus Circle,255.8,75.68543449968244,180.11456550031755,0.22100303527659962,0.03333333333333357,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:15:00+00:00,F,F09N,Jay St - MetroTech,314.8,110.44366899810392,204.35633100189608,0.23650524954642768,0.03333333333333333,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:15:00+00:00,F,F20N,Bergen St,230.0,188.13088847182888,41.86911152817112,0.015029730084507684,0.0,0.24254696698696548,0.0,0,brooklyn-merge-bunching,"[""station baseline deviation"", ""rolling z-score jump"", ""service alert context""]"
2026-02-05T13:20:00+00:00,7,705N,74 St - Broadway,299.2,99.06271268435862,200.13728731564137,0.25394065153487183,0.1,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:20:00+00:00,7,726N,Queensboro Plaza,610.0,137.51068381165302,472.48931618834695,0.9798303336008253,0.5621649692891527,0.37722515779582483,0.4849839779417242,1,queens-rain-cascade,"[""station baseline deviation"", ""rolling z-score jump"", ""weather pressure""]"
2026-02-05T13:20:00+00:00,A,A15N,125 St,299.2,97.79672519361252,201.40327480638746,0.20875148794922344,0.1,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:20:00+00:00,A,A27N,59 St - Columbus Circle,263.8,79.73080385774563,184.06919614225438,0.22989780712436217,0.10000000000000024,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:20:00+00:00,F,F09N,Jay St - MetroTech,322.8,113.25079089603575,209.54920910396424,0.2403495023957388,0.1,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:20:00+00:00,F,F20N,Bergen St,370.0,165.39817213434634,204.60182786565366,0.24201921231186058,0.0,0.0,0.0,0,,"[""headway jump vs previous train"", ""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:25:00+00:00,7,705N,74 St - Broadway,307.2,105.14654714611592,202.05345285388407,0.312958152958153,0.16666666666666666,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:25:00+00:00,7,726N,Queensboro Plaza,655.0,171.24986837172798,483.750131628272,0.8384976467674015,0.4272350371351705,0.2877178368343903,0.19001104715390413,1,queens-rain-cascade,"[""station baseline deviation"", ""weather pressure"", ""rolling z-score jump""]"
2026-02-05T13:25:00+00:00,A,A15N,125 St,307.2,101.39062020724184,205.80937979275814,0.22643728574389993,0.16666666666666666,0.0,0.0,0,,"[""rolling z-score jump"", ""station baseline deviation""]"
2026-02-05T13:25:00+00:00,A,A27N,59 St - Columbus Circle,271.8,84.34132029227042,187.45867970772957,0.312958152958153,0.1666666666666669,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:25:00+00:00,F,F09N,Jay St - MetroTech,330.8,116.34376608489418,214.45623391510583,0.312958152958153,0.16666666666666666,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:25:00+00:00,F,F20N,Bergen St,378.0,152.03028141041366,225.96971858958634,0.23540796494674385,0.0,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:30:00+00:00,7,705N,74 St - Broadway,267.2,104.61666626484939,162.5833337351506,0.12573685290293557,0.0,0.0,0.0,0,,"[""rolling z-score jump"", ""station baseline deviation""]"
2026-02-05T13:30:00+00:00,7,726N,Queensboro Plaza,590.0,204.0502358259391,385.9497641740609,0.7660784819264683,0.18478725140115815,0.03123068240203429,0.0,1,queens-rain-cascade,"[""station baseline deviation"", ""weather pressure"", ""rolling z-score jump""]"
2026-02-05T13:30:00+00:00,A,A15N,125 St,267.2,103.9746237380901,163.2253762619099,0.126411541228381,0.0,0.0006146687979442807,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:30:00+00:00,A,A27N,59 St - Columbus Circle,231.8,89.50358068196928,142.29641931803073,0.10934191525018294,0.0,0.0,0.0,0,,"[""rolling z-score jump"", ""station baseline deviation""]"
2026-02-05T13:30:00+00:00,F,F09N,Jay St - MetroTech,290.8,124.68921922507229,166.11078077492772,0.12314720322854406,0.0,0.0,0.0,0,,"[""rolling z-score jump"", ""station baseline deviation""]"
2026-02-05T13:30:00+00:00,F,F20N,Bergen St,338.0,151.69042433223117,186.30957566776883,0.1408468521032208,0.0,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:35:00+00:00,7,705N,74 St - Broadway,275.2,113.12486168877903,162.07513831122094,0.12721316264077753,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:35:00+00:00,7,726N,Queensboro Plaza,470.0,239.95190261800616,230.04809738199384,0.697021654984831,0.0,0.14859448727967128,0.0,1,queens-rain-cascade,"[""station baseline deviation"", ""weather pressure"", ""rolling z-score jump""]"
2026-02-05T13:35:00+00:00,A,A15N,125 St,275.2,108.93175549544038,166.26824450455962,0.1324349527216064,0.0,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:35:00+00:00,A,A27N,59 St - Columbus Circle,239.8,90.88090421490482,148.91909578509518,0.12073286325906751,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:35:00+00:00,F,F09N,Jay St - MetroTech,298.8,125.50672813742383,173.29327186257618,0.13399967082945013,0.0,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:35:00+00:00,F,F20N,Bergen St,346.0,144.0168351635553,201.9831648364447,0.17612533935956212,0.11024078630852974,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:40:00+00:00,7,705N,74 St - Broadway,283.2,117.51383915906833,165.68616084093168,0.1383108863693934,0.0,0.0,0.0,0,,[]
2026-02-05T13:40:00+00:00,7,726N,Queensboro Plaza,360.0,258.3646869627534,101.63531303724659,0.62,0.0,0.38004906081857776,0.0,0,queens-rain-cascade,"[""station baseline deviation"", ""rolling z-score jump"", ""weather pressure""]"
2026-02-05T13:40:00+00:00,A,A15N,125 St,283.2,112.16720878348872,171.03279121651127,0.13824474784644156,0.0,0.0,0.0,0,,"[""station baseline deviation""]"
2026-02-05T13:40:00+00:00,A,A27N,59 St - Columbus Circle,247.8,93.6059873302632,154.19401266973682,0.13504451753709193,0.0,0.0,0.0,0,,[]
2026-02-05T13:40:00+00:00,F,F09N,Jay St - MetroTech,306.8,129.53492934141798,177.26507065858203,0.1458400308385419,0.0,0.0,0.0,0,,[]
2026-02-05T13:40:00+00:00,F,F20N,Bergen St,354.0,148.43160758526523,205.56839241473477,0.18896136532102753,0.13813290595187588,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:45:00+00:00,7,705N,74 St - Broadway,291.2,122.4652113468589,168.7347886531411,0.15245022054437227,0.03333333333333333,0.0,0.0,0,,[]
2026-02-05T13:45:00+00:00,7,726N,Queensboro Plaza,300.0,253.21721608753757,46.782783912462435,0.1699011680143753,0.0,0.33261774390970056,0.0,0,queens-rain-cascade,"[""rolling z-score jump"", ""weather pressure"", ""station baseline deviation""]"
2026-02-05T13:45:00+00:00,A,A15N,125 St,291.2,116.25429053879003,174.94570946120996,0.1462754102591098,0.03333333333333333,0.0,0.0,0,,[]
2026-02-05T13:45:00+00:00,A,A27N,59 St - Columbus Circle,255.8,97.05874791398597,158.74125208601404,0.15153294704748477,0.03333333333333357,0.0,0.0,0,,[]
2026-02-05T13:45:00+00:00,F,F09N,Jay St - MetroTech,314.8,133.37265944788007,181.42734055211994,0.16163558161257333,0.03333333333333333,0.0,0.0,0,,[]
2026-02-05T13:45:00+00:00,F,F20N,Bergen St,362.0,161.5604214873249,200.4395785126751,0.183413321360165,0.12035386205645192,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:50:00+00:00,7,705N,74 St - Broadway,299.2,124.32940877134357,174.87059122865642,0.1821884749255096,0.1,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:50:00+00:00,7,726N,Queensboro Plaza,270.0,231.78392874542362,38.21607125457638,0.015223929113699604,0.0,0.24339730246764463,0.0,0,queens-rain-cascade,"[""weather pressure"", ""rolling z-score jump"", ""station baseline deviation""]"
2026-02-05T13:50:00+00:00,A,A15N,125 St,299.2,118.10206023541579,181.0979397645842,0.1687548493142059,0.1,0.0,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:50:00+00:00,A,A27N,59 St - Columbus Circle,263.8,98.77256620665267,165.02743379334734,0.18188376423431452,0.10000000000000024,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:50:00+00:00,F,F09N,Jay St - MetroTech,322.8,136.66067411434108,186.13932588565893,0.18917789667738436,0.1,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:50:00+00:00,F,F20N,Bergen St,370.0,177.81950571121803,192.18049428878197,0.17306884627794542,0.1,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:55:00+00:00,7,705N,74 St - Broadway,307.2,127.75432605109143,179.44567394890856,0.2539105339105339,0.16666666666666666,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:55:00+00:00,7,726N,Queensboro Plaza,283.6,199.7903730001367,83.80962699986333,0.04194546001644687,0.0,0.10765594255414043,0.0,0,,"[""rolling z-score jump""]"
2026-02-05T13:55:00+00:00,A,A15N,125 St,307.2,123.36023710611086,183.83976289388914,0.19391192540307473,0.16666666666666666,0.0,0.0,0,,"[""rolling z-score jump"", ""station baseline deviation""]"
2026-02-05T13:55:00+00:00,A,A27N,59 St - Columbus Circle,271.8,105.13702209264831,166.66297790735172,0.2539105339105339,0.1666666666666669,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:55:00+00:00,F,F09N,Jay St - MetroTech,330.8,143.13166554620156,187.66833445379845,0.2539105339105339,0.16666666666666666,0.0,0.0,0,,"[""station baseline deviation"", ""rolling z-score jump""]"
2026-02-05T13:55:00+00:00,F,F20N,Bergen St,378.0,181.2618232180631,196.7381767819369,0.19095147935382664,0.16666666666666666,0.0,0.0,0,,"[""rolling z-score jump"", ""station baseline deviation""]"
